names,scores,logfoldchanges,pvals,pvals_adj
NUCKS1,1.3553535,0.33439347,0.17530498210081913,1.0
BRD2,1.354767,0.2821308,0.17549182194590995,1.0
EPB41L1,1.353594,1.6614873,0.17586594722339555,1.0
SF1,1.351248,0.28795335,0.17661598162848235,1.0
CPEB2,1.3436239,1.3834547,0.1790700570350362,1.0
GIGYF1,1.3436239,0.7900627,0.1790700570350362,1.0
SLC38A2,1.3359996,0.40672427,0.18154940131202602,1.0
FBP1,1.3342402,1.9329242,0.18212515829846387,1.0
SMIM7,1.3307213,1.1350111,0.18328073321282456,1.0
TOB1,1.3295484,0.62292814,0.18366712960027176,1.0
ENC1,1.3295484,1.9590707,0.18366712960027176,1.0
EDNRB,1.3260294,1.6516777,0.18482993873587128,1.0
SNHG8,1.3154728,0.47773778,0.188351040632752,1.0
SNAI1,1.3119539,0.7536783,0.1895356688217228,1.0
PCBD1,1.310781,1.9067086,0.18993176249363009,1.0
ZEB2,1.310781,1.7574682,0.18993176249363009,1.0
ANKRD12,1.3096081,0.6895709,0.19032846562455086,1.0
MT-CO3,1.3084351,0.24868481,0.1907257786056077,1.0
TACSTD2,1.3072622,0.82403815,0.19112370182684546,1.0
SLCO2B1,1.3043298,1.0123551,0.19212118223063213,1.0
TSPAN7,1.3019838,0.38831222,0.19292191844824436,1.0
RPL11,1.2978785,0.11363554,0.19432910269024384,1.0
ARFIP1,1.2967055,1.1883929,0.19473253544560976,1.0
RBM39,1.2943596,0.26828682,0.19554124357614722,1.0
SERPINB1,1.2884948,0.696445,0.19757378007822446,1.0
RPL34P18,1.2879083,0.27250862,0.19777788092752557,1.0
PLIN2,1.2849759,0.76038814,0.19880069942774536,1.0
LEPR,1.2791111,0.7140989,0.20085792606500363,1.0
FYB1,1.2755922,1.3858263,0.20209969471126676,1.0
SAMSN1,1.2755922,1.1850398,0.20209969471126676,1.0
TPST2,1.269141,0.5516094,0.20439078659286392,1.0
PLSCR4,1.2685544,0.87175107,0.20460000078246932,1.0
ENAH,1.2662085,0.7211742,0.20543841507127414,1.0
TGFBI,1.2662085,2.5971541,0.20543841507127414,1.0
ARSD,1.2626897,0.9698929,0.20670071389319966,1.0
NKX2-1,1.2579979,1.8154937,0.2083925246492273,1.0
FGD4,1.2579979,1.3845483,0.2083925246492273,1.0
NDRG4,1.256825,1.0871568,0.20881704135018175,1.0
COBLL1,1.2538925,1.7690916,0.20988107384053456,1.0
RPL4,1.2521331,0.1134947,0.21052137438337748,1.0
IRF2BP2,1.2433358,0.43582463,0.21374408200661055,1.0
NDUFB1,1.2368846,0.73554105,0.2161299190910716,1.0
CSRNP1,1.2333658,0.45878926,0.2174393376510131,1.0
CPA3,1.2316064,2.9872653,0.21809618213978,1.0
RGS16,1.2286739,0.67083144,0.2191940898766569,1.0
NET1,1.2275009,0.9322259,0.21963436229915645,1.0
PLEK,1.2233956,1.4095451,0.22118031340325384,1.0
IL6,1.2222227,1.7085505,0.22162344286937186,1.0
SFTPD,1.2222227,2.868398,0.22162344286937186,1.0
SRSF6,1.2204632,0.5954872,0.2222893291621959,1.0
RBBP6,1.2204632,0.5965851,0.2222893291621959,1.0
SULT1A1,1.2192903,26.906237,0.22273404852444634,1.0
SUSD2,1.2192903,26.479069,0.22273404852444634,1.0
SLCO2A1,1.2140119,0.37571582,0.22474316640291814,1.0
DTX3,1.2087337,1.0443761,0.22676519988453914,1.0
STMN1,1.2075607,0.42705452,0.22721629728865878,1.0
MLF2,1.2069741,0.33941612,0.2274420857461864,1.0
TMEM87B,1.2040418,1.2032701,0.2285734270071471,1.0
SNHG1,1.198177,0.85579926,0.2308481184288005,1.0
HSD17B11,1.1829286,0.72186494,0.23683747027192537,1.0
MAT2B,1.1829286,0.7458813,0.23683747027192537,1.0
RGS1,1.182342,1.2268056,0.2370700034053489,1.0
LSR,1.1817555,3.656646,0.23730269783758262,1.0
ERRFI1,1.1788232,1.2461365,0.238468590590575,1.0
TGIF1,1.1782367,0.7927178,0.2387022534802241,1.0
RPL24P4,1.1735449,0.64056534,0.24057737390615042,1.0
STEAP4,1.1729584,1.9551303,0.24081249158580387,1.0
KITLG,1.1653341,0.94088995,0.2438837558883693,1.0
PARVG,1.1641612,1.5111804,0.2443586892303864,1.0
ZBTB4,1.1618153,0.5190739,0.24531050305719282,1.0
RPL10P6,1.1612288,26.655315,0.24554886233708784,1.0
C1orf116,1.1612288,26.506145,0.24554886233708784,1.0
DNTTIP2,1.1594694,0.71886253,0.24626491461078803,1.0
TOMM7,1.1594694,0.1501044,0.24626491461078803,1.0
C1QTNF1,1.1582965,0.68477005,0.24674309510576165,1.0
FOXF1,1.1547775,0.7997827,0.2481815381668987,1.0
MAP4K2,1.1547775,1.5618291,0.2481815381668987,1.0
CCNI,1.1536046,0.12051996,0.24866232045499514,1.0
CNN3,1.1518451,0.27818266,0.2493847145828113,1.0
PALD1,1.1512587,1.2005402,0.2496258382532781,1.0
MMP28,1.1512587,2.761234,0.2496258382532781,1.0
NFKBIZ,1.1500857,0.40428582,0.25010857419840327,1.0
HLA-DQA1,1.1477398,0.4330883,0.2510760012567146,1.0
KHDRBS1,1.1465669,0.36955583,0.25156069279582527,1.0
FAM192A,1.1453938,0.8029708,0.25204603662300795,1.0
JCAD,1.1430479,0.60693824,0.25301868197682165,1.0
LUC7L3,1.1430479,0.52211684,0.25301868197682165,1.0
SRSF3,1.1412885,0.20918716,0.25374987979316754,1.0
MT1X,1.1371832,1.4443415,0.2554617248596859,1.0
PABPC4,1.1365967,0.60720193,0.25570692787487803,1.0
GPCPD1,1.1336643,0.8632934,0.25693539600746107,1.0
MT2P1,1.1336643,3.6625535,0.25693539600746107,1.0
