names,scores,logfoldchanges,pvals,pvals_adj
TMEM115,-1.6827788,-0.42105016,0.09241792187264782,0.7369601047896243
ZNF280D,-1.6828121,-0.21762238,0.09241147855932373,0.7369601047896243
KDELC2,-1.6837937,-0.402095,0.09222156305776177,0.7360973517870489
TMEM220,-1.6840432,-0.20612814,0.09217332947106492,0.7358882407400631
EXOC5,-1.6845256,-0.06560109,0.09208013532950964,0.7353199903071027
TEX261,-1.6864554,-0.12159087,0.09170811544973889,0.7330503167925994
LDB1,-1.6864887,-0.27259845,0.09170171192143696,0.7330503167925994
ENTPD5,-1.6867882,-0.2884338,0.0916440963344032,0.7328894255708164
KMT5A,-1.6890174,-0.12163228,0.0912160941747846,0.7301660309350687
GLB1,-1.6896329,-0.09568898,0.09109819802985336,0.729572043502394
USP9X,-1.6910969,-0.100077085,0.09081828859633177,0.7276793584364434
LGALS8,-1.6912799,-0.07420797,0.09078334860542112,0.7275739644892353
EIF1,-1.691962,-0.028931096,0.09065321296879997,0.7267054009376005
MED12,-1.6929269,-0.19565004,0.09046937498235728,0.7254058215872278
NUP54,-1.6938087,-0.26948258,0.0903016474776056,0.724408796339687
MAN2B1,-1.6943078,-0.24222876,0.09020681833785421,0.7238219378209946
IDUA,-1.6943244,-0.48243815,0.09020365874721498,0.7238219378209946
CD7,-1.6945906,-0.4246806,0.09015311740790843,0.7238219378209946
DTNBP1,-1.6956054,-0.2257036,0.08996063758790365,0.7227148070448954
LMF2,-1.6958549,-0.04322278,0.08991335719078349,0.7225087768872486
RAB30,-1.6959049,-0.36551967,0.08990390351206698,0.7225087768872486
ST13,-1.6980343,-0.08648594,0.08950129134999078,0.7198904445867756
KIAA0319L,-1.6982173,-0.20532264,0.08946675972280736,0.7198904445867756
GMCL1,-1.6988494,-0.32916376,0.0893475511908942,0.7196938783335993
TM9SF3,-1.7008791,-0.09612242,0.08896569348735074,0.7169638754110921
EIF4E3,-1.7021767,-0.23194906,0.0887222447743125,0.7155199436085342
GIMAP1,-1.703258,-0.43696925,0.08851978119170668,0.7140595682797672
KIAA2026,-1.7046056,-0.18382539,0.08826800177725214,0.7123726890655178
DNAJC13,-1.7071842,-0.068903014,0.08778781131376048,0.7086685391912848
CEPT1,-1.708249,-0.20423436,0.08759015472869558,0.7072439089263824
PFDN1,-1.7082822,-0.19000676,0.08758398375011102,0.7072439089263824
METAP2,-1.7090143,-0.07783655,0.0874483109358499,0.7064402012611619
C4orf48,-1.7092305,-0.6323864,0.08740825825325656,0.7062874891424524
TIMM21,-1.7094301,-0.1405001,0.08737129968516046,0.7061597106209144
UCHL1,-1.7099957,-2.037588,0.08726665221456124,0.7054846568282467
AC243829.4,-1.7104117,-0.9925089,0.08718977009230512,0.7052045439580097
UBE4B,-1.7115762,-0.23092003,0.08697479092562556,0.7039772461832746
ZNF185,-1.7119422,-0.14536119,0.08690731448074224,0.7036016180360892
IFT122,-1.7134229,-0.5433545,0.08663477275197785,0.7015651966113124
SLC9A6,-1.7146207,-0.1980923,0.08641479490092033,0.7002749950688284
ANO10,-1.714654,-0.2432429,0.08640869085042731,0.7002749950688284
ISG15,-1.7148037,-0.1277608,0.08638122693239396,0.7002749950688284
NPM1P39,-1.7149202,-0.33299372,0.08635987098174455,0.7002749950688284
SLC22A15,-1.7150532,-0.29287595,0.08633546940288092,0.7002749950688284
STX10,-1.7152029,-0.13398345,0.08630802428355172,0.7002749950688284
ATE1,-1.7152861,-0.25536096,0.08629278004025194,0.7002749950688284
UBXN2A,-1.7171661,-0.2770908,0.08594883974937799,0.6978719796426519
