names,scores,logfoldchanges,pvals,pvals_adj
L1TD1,0.0,0.0,1.0,1.0
KY,0.0,0.0,1.0,1.0
KSR2,0.0,0.0,1.0,1.0
KRTDAP,0.0,0.0,1.0,1.0
TMEM249,0.0,0.0,1.0,1.0
IL10,0.0,0.0,1.0,1.0
IHH,0.0,0.0,1.0,1.0
IGSF9B,0.0,0.0,1.0,1.0
KRTAP13-4,0.0,0.0,1.0,1.0
KRTAP12-3,0.0,0.0,1.0,1.0
IL22,0.0,0.0,1.0,1.0
IL21,0.0,0.0,1.0,1.0
IL20RB-AS1,0.0,0.0,1.0,1.0
IL20,0.0,0.0,1.0,1.0
TMEM246-AS1,0.0,0.0,1.0,1.0
AC048351.1,0.0,0.0,1.0,1.0
IL1RAPL2,0.0,0.0,1.0,1.0
IL1RAPL1,0.0,0.0,1.0,1.0
KRT8P36,0.0,0.0,1.0,1.0
KRT8P35,0.0,0.0,1.0,1.0
KRT8P33,0.0,0.0,1.0,1.0
KRT8P31,0.0,0.0,1.0,1.0
AC048338.2,0.0,0.0,1.0,1.0
KRTAP5-9,0.0,0.0,1.0,1.0
KRTAP5-8,0.0,0.0,1.0,1.0
KRTAP5-7,0.0,0.0,1.0,1.0
KRTAP4-9,0.0,0.0,1.0,1.0
KRTAP4-8,0.0,0.0,1.0,1.0
KRTAP4-7,0.0,0.0,1.0,1.0
AC046195.2,0.0,0.0,1.0,1.0
AC046185.2,0.0,0.0,1.0,1.0
KRTAP2-3,0.0,0.0,1.0,1.0
KRTAP16-1,0.0,0.0,1.0,1.0
KRT83,0.0,0.0,1.0,1.0
KRT79,0.0,0.0,1.0,1.0
KRT78,0.0,0.0,1.0,1.0
KRT75,0.0,0.0,1.0,1.0
KRT6C,0.0,0.0,1.0,1.0
KRTAP12-2,0.0,0.0,1.0,1.0
AC002480.2,0.0,0.0,1.0,1.0
AC002480.1,0.0,0.0,1.0,1.0
AC002454.1,0.0,0.0,1.0,1.0
AC002451.2,0.0,0.0,1.0,1.0
AC002451.1,0.0,0.0,1.0,1.0
AC002429.2,0.0,0.0,1.0,1.0
AC002407.1,0.0,0.0,1.0,1.0
AC002985.2,0.0,0.0,1.0,1.0
AC002558.3,0.0,0.0,1.0,1.0
AC002558.2,0.0,0.0,1.0,1.0
AC046168.1,0.0,0.0,1.0,1.0
ZNF80,0.0,0.0,1.0,1.0
AC055811.1,0.0,0.0,1.0,1.0
AC055764.2,0.0,0.0,1.0,1.0
KRTAP1-5,0.0,0.0,1.0,1.0
KRTAP1-3,0.0,0.0,1.0,1.0
KRTAP1-1,0.0,0.0,1.0,1.0
KRT8P49,0.0,0.0,1.0,1.0
KRT8P46,0.0,0.0,1.0,1.0
KRT8P45,0.0,0.0,1.0,1.0
KRT8P39,0.0,0.0,1.0,1.0
KRT8P37,0.0,0.0,1.0,1.0
KRT33B,0.0,0.0,1.0,1.0
KRT32,0.0,0.0,1.0,1.0
KRT31,0.0,0.0,1.0,1.0
KRT3,0.0,0.0,1.0,1.0
KRT28,0.0,0.0,1.0,1.0
KRT27,0.0,0.0,1.0,1.0
IL36A,0.0,0.0,1.0,1.0
IL3,0.0,0.0,1.0,1.0
IL23R,0.0,0.0,1.0,1.0
KRT8P10,0.0,0.0,1.0,1.0
KRT87P,0.0,0.0,1.0,1.0
KRT18P8,0.0,0.0,1.0,1.0
KRT18P68,0.0,0.0,1.0,1.0
KRT18P65,0.0,0.0,1.0,1.0
KRT18P61,0.0,0.0,1.0,1.0
KRT18P59,0.0,0.0,1.0,1.0
KRT18P55,0.0,0.0,1.0,1.0
KRT18P52,0.0,0.0,1.0,1.0
KRT18P5,0.0,0.0,1.0,1.0
KRT18P48,0.0,0.0,1.0,1.0
KRT18P42,0.0,0.0,1.0,1.0
KRT18P40,0.0,0.0,1.0,1.0
KRT41P,0.0,0.0,1.0,1.0
KRT40,0.0,0.0,1.0,1.0
KRT36,0.0,0.0,1.0,1.0
KRT34,0.0,0.0,1.0,1.0
KRT18P34,0.0,0.0,1.0,1.0
KRT18P33,0.0,0.0,1.0,1.0
KRT18P32,0.0,0.0,1.0,1.0
KRT18P31,0.0,0.0,1.0,1.0
KRT18P3,0.0,0.0,1.0,1.0
KRT18P29,0.0,0.0,1.0,1.0
KRT18P28,0.0,0.0,1.0,1.0
KRT18P26,0.0,0.0,1.0,1.0
KRT18P23,0.0,0.0,1.0,1.0
KRT18P21,0.0,0.0,1.0,1.0
KRT18P20,0.0,0.0,1.0,1.0
KRT20,0.0,0.0,1.0,1.0
KRT2,0.0,0.0,1.0,1.0
AC055733.1,0.0,0.0,1.0,1.0
IL5,0.0,0.0,1.0,1.0
IL37,0.0,0.0,1.0,1.0
KRT18P2,0.0,0.0,1.0,1.0
KRT18P19,0.0,0.0,1.0,1.0
KRT18P18,0.0,0.0,1.0,1.0
KRT18P17,0.0,0.0,1.0,1.0
KRT18P14,0.0,0.0,1.0,1.0
KRT18P13,0.0,0.0,1.0,1.0
KRT18P11,0.0,0.0,1.0,1.0
KRT18P10,0.0,0.0,1.0,1.0
KRT18P1,0.0,0.0,1.0,1.0
KRT16P3,0.0,0.0,1.0,1.0
KRT18P4,0.0,0.0,1.0,1.0
KRT18P39,0.0,0.0,1.0,1.0
KRT18P38,0.0,0.0,1.0,1.0
KRT18P36,0.0,0.0,1.0,1.0
IMPG1,0.0,0.0,1.0,1.0
IMPA1P1,0.0,0.0,1.0,1.0
AC055720.2,0.0,0.0,1.0,1.0
KRT13,0.0,0.0,1.0,1.0
KRT12,0.0,0.0,1.0,1.0
KRT1,0.0,0.0,1.0,1.0
KRR1P1,0.0,0.0,1.0,1.0
KREMEN2,0.0,0.0,1.0,1.0
IMMP1LP3,0.0,0.0,1.0,1.0
IMMP1LP2,0.0,0.0,1.0,1.0
AC055720.1,0.0,0.0,1.0,1.0
IL9RP3,0.0,0.0,1.0,1.0
TMEM240,0.0,0.0,1.0,1.0
INSL5,0.0,0.0,1.0,1.0
INSC,0.0,0.0,1.0,1.0
TMEM238L,0.0,0.0,1.0,1.0
INO80-AS1,0.0,0.0,1.0,1.0
INMT,0.0,0.0,1.0,1.0
ZNF839P1,0.0,0.0,1.0,1.0
AC002398.1,0.0,0.0,1.0,1.0
AC002378.1,0.0,0.0,1.0,1.0
AC002367.1,0.0,0.0,1.0,1.0
AC002350.2,0.0,0.0,1.0,1.0
AC002310.6,0.0,0.0,1.0,1.0
AC002128.2,0.0,0.0,1.0,1.0
AC002519.1,0.0,0.0,1.0,1.0
AC002511.2,0.0,0.0,1.0,1.0
AC002504.1,0.0,0.0,1.0,1.0
ZNF812P,0.0,0.0,1.0,1.0
AC053513.1,0.0,0.0,1.0,1.0
AC002480.4,0.0,0.0,1.0,1.0
AC002480.3,0.0,0.0,1.0,1.0
INHBA-AS1,0.0,0.0,1.0,1.0
AC053503.2,0.0,0.0,1.0,1.0
KRBOX1,0.0,0.0,1.0,1.0
KRBA2,0.0,0.0,1.0,1.0
KPNA2P1,0.0,0.0,1.0,1.0
INA,0.0,0.0,1.0,1.0
IP6K3,0.0,0.0,1.0,1.0
AC053503.1,0.0,0.0,1.0,1.0
INTS6L-AS1,0.0,0.0,1.0,1.0
INTS4P2,0.0,0.0,1.0,1.0
AC053481.3,0.0,0.0,1.0,1.0
KNOP1P5,0.0,0.0,1.0,1.0
KNOP1P4,0.0,0.0,1.0,1.0
KNOP1P2,0.0,0.0,1.0,1.0
KNG1,0.0,0.0,1.0,1.0
KNCN,0.0,0.0,1.0,1.0
INSRR,0.0,0.0,1.0,1.0
