names,scores,logfoldchanges,pvals,pvals_adj
MXRA5,-0.20624134,-1.2389929,0.8366023918914922,1.0
KLK11,-0.20630398,-1.1231798,0.8365534720775232,1.0
AC083904.1,-0.20637287,-0.80813926,0.8364996610122195,1.0
AC099343.1,-0.20641045,-1.2024319,0.8364703098445032,1.0
TNFAIP8L2,-0.20652318,-0.9845515,0.8363822577074854,1.0
CARD17,-0.20653571,-1.2525339,0.8363724742632311,1.0
AC002056.1,-0.20654197,-1.6630834,0.8363675825505953,1.0
RPL32P1,-0.20658581,-1.3492074,0.8363333407393334,1.0
GRAMD1C,-0.20668602,-1.422189,0.836255074906817,1.0
TMEM121,-0.20694281,-1.3955508,0.8360545261117575,1.0
CDC42EP5,-0.20695533,-1.4703121,0.8360447435162042,1.0
PIK3C2B,-0.207043,0.061993763,0.8359762660574847,1.0
AD000864.1,-0.20706807,-1.6540523,0.8359567012975869,1.0
AC015971.1,-0.20711817,-1.689649,0.8359175720822783,1.0
MED7,-0.20731233,-0.112918824,0.8357659502091799,1.0
AC068473.5,-0.20741253,-1.5680451,0.8356876961459506,1.0
AL161891.1,-0.2074501,-1.5725051,0.8356583512915191,1.0
KCTD11,-0.20746264,-1.6241364,0.8356485697242088,1.0
PODXL2,-0.20750022,-1.931364,0.8356192251747987,1.0
DHFRP1,-0.20755032,-1.9231453,0.8355800994648559,1.0
GJC2,-0.20755032,-1.9366244,0.8355800994648559,1.0
LDHAP7,-0.20756285,-1.8970282,0.8355703181009402,1.0
STC1,-0.20761295,-2.0451355,0.8355311928996015,1.0
TLDC1,-0.20786346,-0.15542483,0.8353355729996242,1.0
AF165147.1,-0.20788226,-2.0724745,0.8353209019176222,1.0
CDC27P3,-0.20789479,-1.87252,0.8353111212281226,1.0
ABCC2,-0.20795742,-2.3332233,0.8352622181627022,1.0
FBXL8,-0.20796995,-2.2111638,0.8352524376260438,1.0
AMZ1,-0.20796995,-2.0504396,0.8352524376260438,1.0
AC026356.1,-0.20796995,-2.2969418,0.8352524376260438,1.0
AC087164.1,-0.20798247,-2.3364823,0.8352426571148641,1.0
ZNF496,-0.20805763,-0.025605543,0.8351839745829202,1.0
CUL7,-0.20818914,-0.11462645,0.8350812823601887,1.0
AC006157.1,-0.20837703,-1.9106588,0.8349345840629876,1.0
AL138693.1,-0.20838957,-2.9003856,0.8349248043806637,1.0
HOXA1,-0.2084021,-2.86928,0.8349150247238677,1.0
C4orf50,-0.2084021,-3.2040315,0.8349150247238677,1.0
RAVER1,-0.2084021,-3.1185818,0.8349150247238677,1.0
LINC02576,-0.20843966,-3.3963404,0.8348856859066615,1.0
MIR7111,-0.20843966,-3.3899925,0.8348856859066615,1.0
UTP14C,-0.20849603,0.037199788,0.8348416781117458,1.0
CBX1P2,-0.2085023,-3.89125,0.8348367883886781,1.0
CCT5P1,-0.2085023,-4.693911,0.8348367883886781,1.0
ZCCHC4,-0.20867766,-0.045216758,0.8346998787358708,1.0
EPHX2,-0.20867766,-0.023975551,0.8346998787358708,1.0
ARMCX3,-0.2088405,0.12958996,0.8345727528299534,1.0
ZNF780B,-0.20886555,-0.11010766,0.8345531953819032,1.0
IGHV3-43,-0.20887181,-21.779003,0.83454830603588,1.0
C1QL1,-0.20887181,-21.701054,0.83454830603588,1.0
UBE2CP1,-0.20887181,-21.149162,0.83454830603588,1.0
LINC02495,-0.20887181,-21.884655,0.83454830603588,1.0
SUMF2,-0.20892192,0.021063304,0.8345091914979686,1.0
MUTYH,-0.2092664,0.14631726,0.8342402901385684,1.0
FBXO38,-0.20928517,0.11699264,0.8342256233488803,1.0
ZRSR2,-0.20945428,0.084314704,0.8340936248375979,1.0
KRBA1,-0.20993027,-0.23184338,0.8337220985852629,1.0
ANKRD33B,-0.20998664,-0.07334617,0.8336781045121711,1.0
ZNF276,-0.21003048,-0.054515276,0.8336438872597679,1.0
POP1,-0.2108384,-0.009805744,0.8330133686491579,1.0
THUMPD2,-0.2108885,-0.15089042,0.8329742702523651,1.0
ENTPD5,-0.21102004,-0.13406362,0.8328716389266064,1.0
GLYCTK,-0.2111453,-0.039924383,0.832773897454983,1.0
PRKCI,-0.21130814,0.08280467,0.8326468374067377,1.0
DECR2,-0.21140835,-0.20217825,0.8325686487806524,1.0
C1orf123,-0.21159624,0.1237547,0.8324220495718461,1.0
SNORA81,-0.21174654,-0.08476922,0.8323047744008846,1.0
ZDHHC20P4,-0.21232274,-0.1333789,0.8318552541793414,1.0
OSER1-AS1,-0.21280499,-0.24618916,0.8314790675652858,1.0
AC025164.2,-0.21281126,-0.30105206,0.8314741822785967,1.0
ITGAX,-0.21299915,0.038276065,0.8313276267065054,1.0
